MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Was Remodeled
20,190810.50749559083,95.0,12182,4,178309.4876472824,177751.95866141733,3,322018.265060241,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,226.0,4,3,226384.9992337165,4,3,0.0,0.0,1201.0,0.0,0.0,340.0,1541.0,181204.96805555557,5,0.0,186200.11090365946,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,2.0,532.0,3,3,0.0,0,70,0,0,0,0,0.0,0,5,2010,277016.7923728814,274579.0123966942,220000,5,5,0
20,190810.50749559083,90.0,11520,4,178309.4876472824,177388.57623947616,3,322018.265060241,247324.8947368421,180228.34979281767,184355.61983471076,178696.39527027027,9,5,2005,2005,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,615.0,4,3,226384.9992337165,5,3,0.0,0.0,110.0,0.0,0.0,1588.0,1698.0,181204.96805555557,5,0.0,186200.11090365946,1698,0,0,1698,0.0,0.0,2,0,3,1,5,7,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,3.0,730.0,3,3,0.0,192,74,0,0,0,0,0.0,0,6,2010,173907.60378847673,175327.41417910447,275000,5,5,0
20,190810.50749559083,79.0,14122,3,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,8,5,2005,2006,226018.87385740402,179915.26421636617,235143.1935483871,234018.1935483871,210179.47781569965,240.0,4,3,226384.9992337165,5,3,0.0,0.0,28.0,0.0,0.0,1794.0,1822.0,181204.96805555557,5,0.0,186200.11090365946,1822,0,0,1822,0.0,0.0,2,0,3,1,5,8,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,3.0,678.0,3,3,0.0,0,119,0,0,0,0,0.0,0,2,2010,173907.60378847673,175327.41417910447,259000,5,4,1
20,190810.50749559083,70.0,10171,3,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,5,2004,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,168.0,4,3,226384.9992337165,4,3,0.0,0.0,2.0,0.0,0.0,1515.0,1517.0,181204.96805555557,5,0.0,186200.11090365946,1535,0,0,1535,0.0,0.0,2,0,3,1,4,7,182981.7087770841,0,0,203176.59119861032,2004.0,0.0,2.0,532.0,3,3,0.0,0,0,0,0,0,0,0.0,0,3,2010,173907.60378847673,175327.41417910447,214000,6,6,0
20,190810.50749559083,100.0,12919,3,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,9,5,2009,2010,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,261575.92276422764,760.0,5,3,226384.9992337165,5,3,0.0,0.0,2188.0,0.0,0.0,142.0,2330.0,181204.96805555557,5,0.0,186200.11090365946,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,182981.7087770841,2,4,203176.59119861032,2009.0,0.0,3.0,820.0,3,3,0.0,0,67,0,0,0,0,0.0,0,3,2010,277016.7923728814,274579.0123966942,611657,1,0,1
120,190810.50749559083,44.0,6371,3,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,7,5,2009,2010,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,261575.92276422764,128.0,4,3,226384.9992337165,4,3,0.0,0.0,733.0,0.0,0.0,625.0,1358.0,181204.96805555557,5,0.0,186200.11090365946,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,182981.7087770841,1,4,203176.59119861032,2010.0,0.0,2.0,484.0,3,3,0.0,192,35,0,0,0,0,0.0,0,6,2010,277016.7923728814,274579.0123966942,224000,1,0,1
20,190810.50749559083,110.0,14300,4,253924.525,177388.57623947616,2,322018.265060241,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,9,5,2003,2004,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,1095.0,5,3,226384.9992337165,5,3,0.0,0.0,1373.0,0.0,0.0,1473.0,2846.0,181204.96805555557,5,0.0,186200.11090365946,2696,0,0,2696,1.0,0.0,2,1,3,1,5,10,182981.7087770841,2,4,203176.59119861032,2003.0,0.0,3.0,958.0,3,3,0.0,220,150,0,0,0,0,0.0,0,6,2010,173907.60378847673,175327.41417910447,500000,7,6,1
60,190810.50749559083,105.0,13650,4,178309.4876472824,177751.95866141733,3,322018.265060241,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,5,2002,2002,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,232.0,4,3,226384.9992337165,4,3,0.0,0.0,578.0,0.0,0.0,1093.0,1671.0,181204.96805555557,5,0.0,186200.11090365946,1687,563,0,2250,1.0,0.0,2,1,3,1,4,7,182981.7087770841,1,5,203176.59119861032,2002.0,0.0,3.0,756.0,3,3,0.0,238,130,0,0,0,0,0.0,0,6,2010,173907.60378847673,175327.41417910447,320000,8,8,0
120,190810.50749559083,61.0,7658,4,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,9,5,2005,2005,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,412.0,5,3,226384.9992337165,5,3,0.0,0.0,456.0,0.0,0.0,1296.0,1752.0,181204.96805555557,5,0.0,186200.11090365946,1752,0,0,1752,1.0,0.0,2,0,2,1,5,6,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,2.0,576.0,3,3,0.0,196,82,0,0,0,0,0.0,0,2,2010,173907.60378847673,175327.41417910447,319900,5,5,0
120,190810.50749559083,41.0,7132,3,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,8,5,2006,2006,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,261575.92276422764,178.0,4,3,226384.9992337165,4,3,0.0,0.0,24.0,0.0,0.0,1346.0,1370.0,181204.96805555557,5,0.0,186200.11090365946,1370,0,0,1370,0.0,0.0,2,0,2,1,4,6,182981.7087770841,1,4,203176.59119861032,2006.0,0.0,2.0,484.0,3,3,0.0,120,49,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,205000,4,4,0
160,190810.50749559083,36.0,2628,4,178309.4876472824,177388.57623947616,3,322018.265060241,183601.24612941642,180228.34979281767,135934.05940594058,205820.0909090909,7,5,2003,2003,170059.83362068966,179915.26421636617,217183.18323586744,154001.85185185185,261575.92276422764,106.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,764.0,764.0,181204.96805555557,5,0.0,186200.11090365946,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,182981.7087770841,0,0,249693.30810810812,2003.0,0.0,2.0,474.0,3,3,0.0,0,27,0,0,0,0,0.0,0,6,2010,173907.60378847673,175327.41417910447,175500,7,7,0
20,190810.50749559083,100.0,18494,3,178309.4876472824,177751.95866141733,3,190646.57575757575,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1324.0,1324.0,181204.96805555557,5,0.0,186200.11090365946,1324,0,0,1324,0.0,0.0,2,0,3,1,4,6,182981.7087770841,0,0,203176.59119861032,2005.0,0.0,2.0,430.0,3,3,0.0,36,23,0,0,0,0,0.0,0,1,2010,173907.60378847673,175327.41417910447,199500,5,5,0
120,190810.50749559083,43.0,3203,4,178309.4876472824,177388.57623947616,3,196661.67857142858,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,7,5,2006,2006,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,14.0,4,3,226384.9992337165,4,3,0.0,0.0,16.0,0.0,0.0,1129.0,1145.0,181204.96805555557,5,0.0,186200.11090365946,1145,0,0,1145,0.0,0.0,2,0,2,1,4,6,182981.7087770841,0,0,203176.59119861032,2006.0,0.0,2.0,437.0,3,3,0.0,100,116,0,0,0,0,0.0,0,1,2010,173907.60378847673,175327.41417910447,160000,4,4,0
120,190810.50749559083,43.0,3182,4,178309.4876472824,177388.57623947616,3,196661.67857142858,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,8,5,2004,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,16.0,4,3,226384.9992337165,4,3,0.0,0.0,24.0,0.0,0.0,1232.0,1256.0,181204.96805555557,5,0.0,186200.11090365946,1269,0,0,1269,0.0,0.0,2,0,2,1,4,6,182981.7087770841,1,3,203176.59119861032,2004.0,0.0,2.0,430.0,3,3,0.0,146,20,0,0,144,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,192000,6,5,1
80,190810.50749559083,67.0,13300,3,178309.4876472824,177388.57623947616,3,190646.57575757575,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,7,5,2004,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,326.0,0.0,0.0,58.0,384.0,181204.96805555557,5,0.0,186200.11090365946,744,630,0,1374,1.0,0.0,2,1,3,1,4,7,182981.7087770841,1,4,249693.30810810812,2004.0,0.0,2.0,400.0,3,3,0.0,100,0,0,0,0,0,0.0,0,6,2010,173907.60378847673,175327.41417910447,184500,6,6,0
60,190810.50749559083,64.0,7851,4,178309.4876472824,177388.57623947616,3,190646.57575757575,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,5,2002,2002,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,625.0,0.0,0.0,235.0,860.0,181204.96805555557,5,0.0,186200.11090365946,860,1100,0,1960,1.0,0.0,2,1,4,1,4,8,182981.7087770841,2,3,249693.30810810812,2002.0,0.0,2.0,440.0,3,3,0.0,288,48,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,216500,8,8,0
60,190810.50749559083,63.0,8577,3,178309.4876472824,177388.57623947616,3,190646.57575757575,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2004,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,847.0,847.0,181204.96805555557,5,0.0,186200.11090365946,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,182981.7087770841,1,4,249693.30810810812,2004.0,0.0,2.0,433.0,3,3,0.0,144,48,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,185088,6,6,0
80,190810.50749559083,64.0,7750,3,178309.4876472824,177388.57623947616,3,190646.57575757575,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,7,5,2000,2000,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,250.0,0.0,0.0,134.0,384.0,181204.96805555557,5,0.0,186200.11090365946,774,656,0,1430,0.0,0.0,2,1,3,1,3,7,182981.7087770841,1,3,249693.30810810812,2000.0,0.0,2.0,400.0,3,3,0.0,180,0,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,180000,10,10,0
60,190810.50749559083,64.0,9505,3,178309.4876472824,225531.8722222222,3,190646.57575757575,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2001,2001,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,180.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,884.0,884.0,181204.96805555557,5,0.0,186200.11090365946,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,182981.7087770841,1,4,249693.30810810812,2001.0,0.0,2.0,434.0,3,3,0.0,144,48,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,222500,9,9,0
60,190810.50749559083,108.0,14774,3,178309.4876472824,177751.95866141733,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,9,5,1999,1999,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,165.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1393.0,1393.0,181204.96805555557,5,0.0,186200.11090365946,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,182981.7087770841,1,3,249693.30810810812,1999.0,0.0,3.0,779.0,3,3,0.0,668,30,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,333168,11,11,0
60,190810.50749559083,60.0,17433,2,178309.4876472824,225531.8722222222,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,5,1998,1998,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,114.0,4,3,226384.9992337165,5,3,0.0,0.0,0.0,0.0,0.0,1629.0,1629.0,181204.96805555557,5,0.0,186200.11090365946,1645,830,0,2475,0.0,0.0,2,1,4,1,4,7,182981.7087770841,1,3,203176.59119861032,1998.0,0.0,3.0,962.0,3,3,0.0,23,172,0,0,256,0,0.0,0,1,2010,173907.60378847673,175327.41417910447,355000,12,12,0
20,190810.50749559083,59.0,10593,3,178309.4876472824,177388.57623947616,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,5,1996,1996,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,338.0,4,3,226384.9992337165,4,3,0.0,0.0,919.0,0.0,0.0,801.0,1720.0,181204.96805555557,5,0.0,186200.11090365946,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,182981.7087770841,1,3,203176.59119861032,1996.0,0.0,2.0,527.0,3,3,0.0,240,56,154,0,0,0,0.0,0,3,2010,173907.60378847673,175327.41417910447,260400,14,14,0
60,190810.50749559083,98.0,12256,3,178309.4876472824,177751.95866141733,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,5,1994,1995,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,362.0,4,3,226384.9992337165,5,3,0.0,0.0,1032.0,0.0,0.0,431.0,1463.0,181204.96805555557,5,0.0,186200.11090365946,1500,1122,0,2622,1.0,0.0,2,1,3,1,4,9,182981.7087770841,2,3,203176.59119861032,1994.0,0.0,2.0,712.0,3,3,0.0,186,32,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,325000,16,15,1
60,190810.50749559083,92.0,11764,3,178309.4876472824,225531.8722222222,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,7,1999,2007,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,348.0,4,3,226384.9992337165,4,3,0.0,0.0,524.0,0.0,0.0,628.0,1152.0,181204.96805555557,5,0.0,186200.11090365946,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,182981.7087770841,1,4,203176.59119861032,1999.0,0.0,3.0,671.0,3,3,0.0,132,57,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,290000,11,3,1
60,190810.50749559083,58.0,16770,2,178309.4876472824,225531.8722222222,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,1998,1998,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,30.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1195.0,1195.0,181204.96805555557,4,0.0,186200.11090365946,1195,644,0,1839,0.0,0.0,2,1,4,1,3,7,182981.7087770841,0,0,203176.59119861032,1998.0,0.0,2.0,486.0,3,3,0.0,0,81,0,0,0,0,0.0,0,6,2010,173907.60378847673,175327.41417910447,221000,12,12,0
50,190810.50749559083,56.0,14720,3,178309.4876472824,225531.8722222222,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,137529.92356687898,8,5,1995,1996,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,579.0,4,3,226384.9992337165,4,3,0.0,0.0,816.0,0.0,0.0,1217.0,2033.0,181204.96805555557,5,0.0,186200.11090365946,2053,1185,0,3238,1.0,0.0,2,1,4,1,4,9,182981.7087770841,1,5,203176.59119861032,1996.0,0.0,3.0,666.0,3,3,0.0,283,86,0,0,0,0,0.0,0,3,2010,173907.60378847673,175327.41417910447,410000,15,14,1
20,190810.50749559083,73.0,8987,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,8,5,2005,2006,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,226.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1595.0,1595.0,181204.96805555557,5,0.0,186200.11090365946,1595,0,0,1595,0.0,0.0,2,0,2,1,4,6,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,3.0,880.0,3,3,0.0,144,0,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,221500,5,4,1
20,218986.94964028776,92.0,9215,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,5,2009,2010,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1218.0,1218.0,181204.96805555557,5,0.0,186200.11090365946,1218,0,0,1218,0.0,0.0,2,0,2,1,4,4,182981.7087770841,0,0,203176.59119861032,2009.0,0.0,2.0,676.0,3,3,0.0,0,136,0,0,0,0,0.0,0,4,2010,277016.7923728814,274579.0123966942,204500,1,0,1
60,218986.94964028776,72.0,8640,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2009,2009,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,24.0,0.0,0.0,732.0,756.0,181204.96805555557,5,0.0,186200.11090365946,764,783,0,1547,0.0,0.0,2,1,3,1,4,7,182981.7087770841,0,0,203176.59119861032,2009.0,0.0,2.0,614.0,3,3,0.0,169,45,0,0,0,0,0.0,0,6,2010,224446.0,175327.41417910447,215200,1,1,0
20,218986.94964028776,75.0,9000,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,8,5,2008,2008,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,261575.92276422764,36.0,4,3,226384.9992337165,4,3,0.0,0.0,1078.0,0.0,0.0,488.0,1566.0,181204.96805555557,5,0.0,186200.11090365946,1566,0,0,1566,1.0,0.0,2,0,3,1,4,7,182981.7087770841,0,0,203176.59119861032,2008.0,0.0,2.0,750.0,3,3,0.0,144,168,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,262500,2,2,0
60,218986.94964028776,100.0,12552,4,178309.4876472824,177751.95866141733,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2004,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,222.0,0.0,0.0,769.0,991.0,181204.96805555557,5,0.0,186200.11090365946,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,182981.7087770841,1,4,203176.59119861032,2004.0,0.0,2.0,678.0,3,3,0.0,0,136,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,254900,6,5,1
20,218986.94964028776,84.0,10440,4,178309.4876472824,177751.95866141733,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,5,3,0.0,0.0,1414.0,0.0,0.0,54.0,1468.0,181204.96805555557,5,0.0,186200.11090365946,1468,0,0,1468,1.0,0.0,2,0,2,1,4,6,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,2.0,528.0,3,3,0.0,0,102,0,0,216,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,271500,5,5,0
60,190810.50749559083,76.0,10142,3,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2004,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,656.0,0.0,0.0,300.0,956.0,181204.96805555557,5,0.0,186200.11090365946,956,1128,0,2084,1.0,0.0,2,1,4,1,4,8,182981.7087770841,0,0,249693.30810810812,2004.0,0.0,2.0,618.0,3,3,0.0,0,45,0,0,0,0,0.0,0,1,2010,173907.60378847673,175327.41417910447,233000,6,6,0
60,190810.50749559083,70.0,11920,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2004,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,122.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,831.0,831.0,181204.96805555557,5,0.0,186200.11090365946,831,828,0,1659,0.0,0.0,2,1,3,1,4,8,182981.7087770841,0,0,203176.59119861032,2004.0,0.0,2.0,484.0,3,3,0.0,144,68,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,181000,6,6,0
60,190810.50749559083,67.0,8880,3,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,1994,2002,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,695.0,0.0,0.0,253.0,948.0,181204.96805555557,5,0.0,186200.11090365946,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,182981.7087770841,2,2,203176.59119861032,1994.0,0.0,2.0,463.0,3,3,0.0,0,130,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,205000,16,8,1
120,190810.50749559083,50.0,8012,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,6,5,1980,1980,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,3,3,148284.15353697748,4,3,0.0,0.0,543.0,0.0,119.0,261.0,923.0,181204.96805555557,3,0.0,186200.11090365946,923,0,0,923,0.0,0.0,2,0,2,1,3,5,182981.7087770841,1,3,203176.59119861032,1980.0,0.0,1.0,264.0,3,3,0.0,80,0,0,0,0,0,0.0,0,5,2010,173907.60378847673,175327.41417910447,143000,30,30,0
60,190810.50749559083,70.0,11218,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,5,1992,1992,170059.83362068966,179915.26421636617,145538.83054892602,146944.33753148615,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1055.0,1055.0,181204.96805555557,5,0.0,186200.11090365946,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,182981.7087770841,1,3,203176.59119861032,1992.0,0.0,2.0,462.0,3,3,0.0,635,104,0,0,0,0,0.0,400,5,2010,173907.60378847673,175327.41417910447,189000,18,18,0
120,190810.50749559083,55.0,7892,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,6,5,1979,1979,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,3,3,148284.15353697748,4,3,0.0,0.0,0.0,0.0,0.0,918.0,918.0,181204.96805555557,3,0.0,186200.11090365946,918,0,0,918,0.0,0.0,2,0,2,1,3,5,182981.7087770841,1,3,203176.59119861032,1979.0,0.0,1.0,264.0,3,3,0.0,28,0,0,0,0,0,0.0,0,4,2010,173907.60378847673,175327.41417910447,99500,31,31,0
